"","code","game_type","rival","pay_competitive","n"
"2360","sujeto_c28223ba","competitive","1","3",7
"2361","sujeto_c28223ba","competitive","1","4",8
"2362","sujeto_c28223ba","competitive","2","1",7
"2363","sujeto_c28223ba","competitive","2","2",5
"2364","sujeto_c28223ba","competitive","2","3",7
"2365","sujeto_c28223ba","competitive","2","4",7
"2366","sujeto_c28223ba","competitive","3","1",6
"2367","sujeto_c28223ba","competitive","3","2",8
"2368","sujeto_c28223ba","competitive","3","3",8
"2369","sujeto_c28223ba","competitive","3","4",7
"2370","sujeto_c28223ba","competitive","4","1",7
"2371","sujeto_c28223ba","competitive","4","2",6
"2372","sujeto_c28223ba","competitive","4","3",7
"2373","sujeto_c28223ba","competitive","4","4",6
"2374","sujeto_c28223ba","individual","1","1",4
"2375","sujeto_c28223ba","individual","1","2",3
"2376","sujeto_c28223ba","individual","1","3",1
"2377","sujeto_c28223ba","individual","2","1",1
"2378","sujeto_c28223ba","individual","2","2",3
"2379","sujeto_c28223ba","individual","2","3",1
"2380","sujeto_c28223ba","individual","2","4",1
"2381","sujeto_c28223ba","individual","3","1",2
"2382","sujeto_c28223ba","individual","3","4",1
"2383","sujeto_c28223ba","individual","4","1",1
"2384","sujeto_c28223ba","individual","4","2",2
"2385","sujeto_c28223ba","individual","4","3",1
"2386","sujeto_c28223ba","individual","4","4",2
"2387","sujeto_c36569e9","competitive","1","1",6
"2388","sujeto_c36569e9","competitive","1","2",5
"2389","sujeto_c36569e9","competitive","1","3",8
"2390","sujeto_c36569e9","competitive","1","4",8
"2391","sujeto_c36569e9","competitive","2","1",5
"2392","sujeto_c36569e9","competitive","2","2",7
"2393","sujeto_c36569e9","competitive","2","3",7
"2394","sujeto_c36569e9","competitive","2","4",8
"2395","sujeto_c36569e9","competitive","3","1",2
"2396","sujeto_c36569e9","competitive","3","2",4
"2397","sujeto_c36569e9","competitive","3","3",6
"2398","sujeto_c36569e9","competitive","3","4",8
"2399","sujeto_c36569e9","competitive","4","1",2
"2400","sujeto_c36569e9","competitive","4","2",2
"2401","sujeto_c36569e9","competitive","4","3",3
"2402","sujeto_c36569e9","competitive","4","4",4
"2403","sujeto_c36569e9","individual","1","1",2
"2404","sujeto_c36569e9","individual","1","2",1
"2405","sujeto_c36569e9","individual","2","1",3
"2406","sujeto_c36569e9","individual","2","2",1
"2407","sujeto_c36569e9","individual","2","3",1
"2408","sujeto_c36569e9","individual","3","1",6
"2409","sujeto_c36569e9","individual","3","2",4
"2410","sujeto_c36569e9","individual","3","3",2
"2411","sujeto_c36569e9","individual","4","1",6
"2412","sujeto_c36569e9","individual","4","2",5
"2413","sujeto_c36569e9","individual","4","3",4
"2414","sujeto_c36569e9","individual","4","4",3
"2415","sujeto_c3d9e000","competitive","1","1",3
"2416","sujeto_c3d9e000","competitive","1","2",7
"2417","sujeto_c3d9e000","competitive","1","3",8
"2418","sujeto_c3d9e000","competitive","1","4",8
"2419","sujeto_c3d9e000","competitive","2","1",1
"2420","sujeto_c3d9e000","competitive","2","2",7
"2421","sujeto_c3d9e000","competitive","2","3",8
"2422","sujeto_c3d9e000","competitive","2","4",8
"2423","sujeto_c3d9e000","competitive","3","1",1
"2424","sujeto_c3d9e000","competitive","3","2",5
"2425","sujeto_c3d9e000","competitive","3","3",8
"2426","sujeto_c3d9e000","competitive","3","4",7
"2427","sujeto_c3d9e000","competitive","4","1",1
"2428","sujeto_c3d9e000","competitive","4","2",3
"2429","sujeto_c3d9e000","competitive","4","3",7
"2430","sujeto_c3d9e000","competitive","4","4",7
"2431","sujeto_c3d9e000","individual","1","1",5
"2432","sujeto_c3d9e000","individual","1","2",1
"2433","sujeto_c3d9e000","individual","2","1",7
"2434","sujeto_c3d9e000","individual","2","2",1
"2435","sujeto_c3d9e000","individual","3","1",7
"2436","sujeto_c3d9e000","individual","3","2",3
"2437","sujeto_c3d9e000","individual","3","4",1
"2438","sujeto_c3d9e000","individual","4","1",7
"2439","sujeto_c3d9e000","individual","4","2",5
"2440","sujeto_c3d9e000","individual","4","3",1
"2441","sujeto_c3d9e000","individual","4","4",1
"2442","sujeto_c730bc55","competitive","1","1",8
"2443","sujeto_c730bc55","competitive","1","2",8
"2444","sujeto_c730bc55","competitive","1","3",8
"2445","sujeto_c730bc55","competitive","1","4",8
"2446","sujeto_c730bc55","competitive","2","1",4
"2447","sujeto_c730bc55","competitive","2","2",8
"2448","sujeto_c730bc55","competitive","2","3",8
"2449","sujeto_c730bc55","competitive","2","4",8
"2450","sujeto_c730bc55","competitive","3","1",3
"2451","sujeto_c730bc55","competitive","3","2",4
"2452","sujeto_c730bc55","competitive","3","3",8
"2453","sujeto_c730bc55","competitive","3","4",8
"2454","sujeto_c730bc55","competitive","4","2",2
"2455","sujeto_c730bc55","competitive","4","3",7
"2456","sujeto_c730bc55","competitive","4","4",8
"2457","sujeto_c730bc55","individual","2","1",4
"2458","sujeto_c730bc55","individual","3","1",5
"2459","sujeto_c730bc55","individual","3","2",4
"2460","sujeto_c730bc55","individual","4","1",8
"2461","sujeto_c730bc55","individual","4","2",6
"2462","sujeto_c730bc55","individual","4","3",1
"2463","sujeto_c7735ca1","competitive","1","1",6
"2464","sujeto_c7735ca1","competitive","1","2",8
"2465","sujeto_c7735ca1","competitive","1","3",7
"2466","sujeto_c7735ca1","competitive","1","4",7
"2467","sujeto_c7735ca1","competitive","2","1",8
"2468","sujeto_c7735ca1","competitive","2","2",7
"2469","sujeto_c7735ca1","competitive","2","3",8
"2470","sujeto_c7735ca1","competitive","2","4",8
"2471","sujeto_c7735ca1","competitive","3","1",8
"2472","sujeto_c7735ca1","competitive","3","2",7
"2473","sujeto_c7735ca1","competitive","3","3",6
"2474","sujeto_c7735ca1","competitive","3","4",8
"2475","sujeto_c7735ca1","competitive","4","1",7
"2476","sujeto_c7735ca1","competitive","4","2",8
"2477","sujeto_c7735ca1","competitive","4","3",7
"2478","sujeto_c7735ca1","competitive","4","4",5
"2479","sujeto_c7735ca1","individual","1","1",2
"2480","sujeto_c7735ca1","individual","1","3",1
"2481","sujeto_c7735ca1","individual","1","4",1
"2482","sujeto_c7735ca1","individual","2","2",1
"2483","sujeto_c7735ca1","individual","3","2",1
"2484","sujeto_c7735ca1","individual","3","3",2
"2485","sujeto_c7735ca1","individual","4","1",1
"2486","sujeto_c7735ca1","individual","4","3",1
"2487","sujeto_c7735ca1","individual","4","4",3
"2488","sujeto_c9ac0c57","competitive","1","1",8
"2489","sujeto_c9ac0c57","competitive","1","2",8
"2490","sujeto_c9ac0c57","competitive","1","3",8
"2491","sujeto_c9ac0c57","competitive","1","4",8
"2492","sujeto_c9ac0c57","competitive","2","1",8
"2493","sujeto_c9ac0c57","competitive","2","2",8
"2494","sujeto_c9ac0c57","competitive","2","3",8
"2495","sujeto_c9ac0c57","competitive","2","4",8
"2496","sujeto_c9ac0c57","competitive","3","1",8
"2497","sujeto_c9ac0c57","competitive","3","2",8
"2498","sujeto_c9ac0c57","competitive","3","3",8
"2499","sujeto_c9ac0c57","competitive","3","4",8
"2500","sujeto_c9ac0c57","competitive","4","1",8
"2501","sujeto_c9ac0c57","competitive","4","2",8
"2502","sujeto_c9ac0c57","competitive","4","3",7
"2503","sujeto_c9ac0c57","competitive","4","4",8
"2504","sujeto_c9ac0c57","individual","4","3",1
"2505","sujeto_cfeb32c5","competitive","1","1",8
"2506","sujeto_cfeb32c5","competitive","1","2",8
"2507","sujeto_cfeb32c5","competitive","1","3",8
"2508","sujeto_cfeb32c5","competitive","1","4",8
"2509","sujeto_cfeb32c5","competitive","2","1",8
"2510","sujeto_cfeb32c5","competitive","2","2",8
"2511","sujeto_cfeb32c5","competitive","2","3",8
"2512","sujeto_cfeb32c5","competitive","2","4",8
"2513","sujeto_cfeb32c5","competitive","3","1",8
"2514","sujeto_cfeb32c5","competitive","3","2",8
"2515","sujeto_cfeb32c5","competitive","3","3",8
"2516","sujeto_cfeb32c5","competitive","3","4",8
"2517","sujeto_cfeb32c5","competitive","4","1",7
"2518","sujeto_cfeb32c5","competitive","4","2",8
"2519","sujeto_cfeb32c5","competitive","4","3",8
"2520","sujeto_cfeb32c5","competitive","4","4",8
"2521","sujeto_cfeb32c5","individual","4","1",1
"2522","sujeto_d04e11ed","competitive","1","1",8
"2523","sujeto_d04e11ed","competitive","1","2",8
"2524","sujeto_d04e11ed","competitive","1","3",8
"2525","sujeto_d04e11ed","competitive","1","4",8
"2526","sujeto_d04e11ed","competitive","2","1",8
"2527","sujeto_d04e11ed","competitive","2","2",8
"2528","sujeto_d04e11ed","competitive","2","3",8
"2529","sujeto_d04e11ed","competitive","2","4",8
"2530","sujeto_d04e11ed","competitive","3","1",8
"2531","sujeto_d04e11ed","competitive","3","2",8
"2532","sujeto_d04e11ed","competitive","3","3",8
"2533","sujeto_d04e11ed","competitive","3","4",8
"2534","sujeto_d04e11ed","competitive","4","1",8
"2535","sujeto_d04e11ed","competitive","4","2",8
"2536","sujeto_d04e11ed","competitive","4","3",8
"2537","sujeto_d04e11ed","competitive","4","4",8
"2538","sujeto_d056f0c3","competitive","1","1",7
"2539","sujeto_d056f0c3","competitive","1","2",6
"2540","sujeto_d056f0c3","competitive","1","3",8
"2541","sujeto_d056f0c3","competitive","1","4",7
"2542","sujeto_d056f0c3","competitive","2","1",7
"2543","sujeto_d056f0c3","competitive","2","2",7
"2544","sujeto_d056f0c3","competitive","2","3",7
"2545","sujeto_d056f0c3","competitive","2","4",6
"2546","sujeto_d056f0c3","competitive","3","1",3
"2547","sujeto_d056f0c3","competitive","3","2",7
"2548","sujeto_d056f0c3","competitive","3","3",6
"2549","sujeto_d056f0c3","competitive","3","4",8
"2550","sujeto_d056f0c3","competitive","4","1",3
"2551","sujeto_d056f0c3","competitive","4","2",4
"2552","sujeto_d056f0c3","competitive","4","3",7
"2553","sujeto_d056f0c3","competitive","4","4",7
"2554","sujeto_d056f0c3","individual","3","1",3
"2555","sujeto_d056f0c3","individual","4","1",5
"2556","sujeto_d056f0c3","individual","4","2",2
"2557","sujeto_d056f0c3","individual","4","3",1
"2558","sujeto_d60b64ec","competitive","1","1",8
"2559","sujeto_d60b64ec","competitive","1","2",8
"2560","sujeto_d60b64ec","competitive","1","3",8
"2561","sujeto_d60b64ec","competitive","1","4",8
"2562","sujeto_d60b64ec","competitive","2","1",8
"2563","sujeto_d60b64ec","competitive","2","2",8
"2564","sujeto_d60b64ec","competitive","2","3",8
"2565","sujeto_d60b64ec","competitive","2","4",8
"2566","sujeto_d60b64ec","competitive","3","1",8
"2567","sujeto_d60b64ec","competitive","3","2",7
"2568","sujeto_d60b64ec","competitive","3","3",8
"2569","sujeto_d60b64ec","competitive","3","4",8
"2570","sujeto_d60b64ec","competitive","4","1",8
"2571","sujeto_d60b64ec","competitive","4","2",8
"2572","sujeto_d60b64ec","competitive","4","3",7
"2573","sujeto_d60b64ec","competitive","4","4",8
"2574","sujeto_d60b64ec","individual","3","2",1
"2575","sujeto_d60b64ec","individual","4","3",1
"2576","sujeto_d72d8a7c","competitive","1","1",4
"2577","sujeto_d72d8a7c","competitive","1","2",8
"2578","sujeto_d72d8a7c","competitive","1","3",8
"2579","sujeto_d72d8a7c","competitive","1","4",8
"2580","sujeto_d72d8a7c","competitive","2","1",1
"2581","sujeto_d72d8a7c","competitive","2","2",8
"2582","sujeto_d72d8a7c","competitive","2","3",8
"2583","sujeto_d72d8a7c","competitive","2","4",8
"2584","sujeto_d72d8a7c","competitive","3","2",8
"2585","sujeto_d72d8a7c","competitive","3","3",8
"2586","sujeto_d72d8a7c","competitive","3","4",8
"2587","sujeto_d72d8a7c","competitive","4","1",1
"2588","sujeto_d72d8a7c","competitive","4","2",7
"2589","sujeto_d72d8a7c","competitive","4","3",8
"2590","sujeto_d72d8a7c","competitive","4","4",8
"2591","sujeto_d72d8a7c","individual","1","1",4
"2592","sujeto_d72d8a7c","individual","2","1",7
"2593","sujeto_d72d8a7c","individual","3","1",8
"2594","sujeto_d72d8a7c","individual","4","1",7
"2595","sujeto_d72d8a7c","individual","4","2",1
"2596","sujeto_d90f36d4","competitive","1","1",3
"2597","sujeto_d90f36d4","competitive","1","2",6
"2598","sujeto_d90f36d4","competitive","1","3",8
"2599","sujeto_d90f36d4","competitive","1","4",6
"2600","sujeto_d90f36d4","competitive","2","1",4
"2601","sujeto_d90f36d4","competitive","2","2",5
"2602","sujeto_d90f36d4","competitive","2","3",7
"2603","sujeto_d90f36d4","competitive","2","4",6
"2604","sujeto_d90f36d4","competitive","3","1",2
"2605","sujeto_d90f36d4","competitive","3","2",5
"2606","sujeto_d90f36d4","competitive","3","3",6
"2607","sujeto_d90f36d4","competitive","3","4",8
"2608","sujeto_d90f36d4","competitive","4","1",2
"2609","sujeto_d90f36d4","competitive","4","2",3
"2610","sujeto_d90f36d4","competitive","4","3",7
"2611","sujeto_d90f36d4","competitive","4","4",7
"2612","sujeto_d90f36d4","individual","1","1",4
"2613","sujeto_d90f36d4","individual","2","1",2
"2614","sujeto_d90f36d4","individual","2","2",2
"2615","sujeto_d90f36d4","individual","3","1",2
"2616","sujeto_d90f36d4","individual","3","2",1
"2617","sujeto_d90f36d4","individual","4","1",6
"2618","sujeto_d90f36d4","individual","4","2",2
"2619","sujeto_d90f36d4","individual","4","3",1
"2620","sujeto_dabe6acb","competitive","1","1",8
"2621","sujeto_dabe6acb","competitive","1","2",8
"2622","sujeto_dabe6acb","competitive","1","3",8
"2623","sujeto_dabe6acb","competitive","1","4",8
"2624","sujeto_dabe6acb","competitive","2","1",3
"2625","sujeto_dabe6acb","competitive","2","2",7
"2626","sujeto_dabe6acb","competitive","2","3",8
"2627","sujeto_dabe6acb","competitive","2","4",8
"2628","sujeto_dabe6acb","competitive","3","2",4
"2629","sujeto_dabe6acb","competitive","3","3",8
"2630","sujeto_dabe6acb","competitive","3","4",8
"2631","sujeto_dabe6acb","competitive","4","2",1
"2632","sujeto_dabe6acb","competitive","4","3",5
"2633","sujeto_dabe6acb","competitive","4","4",8
"2634","sujeto_dabe6acb","individual","2","1",5
"2635","sujeto_dabe6acb","individual","3","1",8
"2636","sujeto_dabe6acb","individual","3","2",4
"2637","sujeto_dabe6acb","individual","4","1",8
"2638","sujeto_dabe6acb","individual","4","2",7
"2639","sujeto_dabe6acb","individual","4","3",3
"2640","sujeto_dcc3c5a9","competitive","1","1",4
"2641","sujeto_dcc3c5a9","competitive","1","2",5
"2642","sujeto_dcc3c5a9","competitive","1","3",5
"2643","sujeto_dcc3c5a9","competitive","1","4",7
"2644","sujeto_dcc3c5a9","competitive","2","1",6
"2645","sujeto_dcc3c5a9","competitive","2","2",7
"2646","sujeto_dcc3c5a9","competitive","2","3",7
"2647","sujeto_dcc3c5a9","competitive","2","4",7
"2648","sujeto_dcc3c5a9","competitive","3","1",7
"2649","sujeto_dcc3c5a9","competitive","3","2",7
"2650","sujeto_dcc3c5a9","competitive","3","3",7
"2651","sujeto_dcc3c5a9","competitive","3","4",5
"2652","sujeto_dcc3c5a9","competitive","4","1",4
"2653","sujeto_dcc3c5a9","competitive","4","2",7
"2654","sujeto_dcc3c5a9","competitive","4","3",4
"2655","sujeto_dcc3c5a9","competitive","4","4",4
"2656","sujeto_dcc3c5a9","individual","1","1",4
"2657","sujeto_dcc3c5a9","individual","1","2",3
"2658","sujeto_dcc3c5a9","individual","1","3",3
"2659","sujeto_dcc3c5a9","individual","1","4",1
"2660","sujeto_dcc3c5a9","individual","2","1",2
"2661","sujeto_dcc3c5a9","individual","2","2",1
"2662","sujeto_dcc3c5a9","individual","2","3",1
"2663","sujeto_dcc3c5a9","individual","2","4",1
"2664","sujeto_dcc3c5a9","individual","3","1",1
"2665","sujeto_dcc3c5a9","individual","3","2",1
"2666","sujeto_dcc3c5a9","individual","3","3",1
"2667","sujeto_dcc3c5a9","individual","3","4",3
"2668","sujeto_dcc3c5a9","individual","4","1",4
"2669","sujeto_dcc3c5a9","individual","4","2",1
"2670","sujeto_dcc3c5a9","individual","4","3",4
"2671","sujeto_dcc3c5a9","individual","4","4",4
"2672","sujeto_dccc88fd","competitive","1","1",4
"2673","sujeto_dccc88fd","competitive","1","2",8
"2674","sujeto_dccc88fd","competitive","1","3",8
"2675","sujeto_dccc88fd","competitive","1","4",8
"2676","sujeto_dccc88fd","competitive","2","1",3
"2677","sujeto_dccc88fd","competitive","2","2",8
"2678","sujeto_dccc88fd","competitive","2","3",8
"2679","sujeto_dccc88fd","competitive","2","4",8
"2680","sujeto_dccc88fd","competitive","3","2",7
"2681","sujeto_dccc88fd","competitive","3","3",7
"2682","sujeto_dccc88fd","competitive","3","4",8
"2683","sujeto_dccc88fd","competitive","4","2",6
"2684","sujeto_dccc88fd","competitive","4","3",8
"2685","sujeto_dccc88fd","competitive","4","4",8
"2686","sujeto_dccc88fd","individual","1","1",4
"2687","sujeto_dccc88fd","individual","2","1",5
"2688","sujeto_dccc88fd","individual","3","1",8
"2689","sujeto_dccc88fd","individual","3","2",1
"2690","sujeto_dccc88fd","individual","3","3",1
"2691","sujeto_dccc88fd","individual","4","1",8
"2692","sujeto_dccc88fd","individual","4","2",1
"2693","sujeto_e1314c94","competitive","1","1",8
"2694","sujeto_e1314c94","competitive","1","2",8
"2695","sujeto_e1314c94","competitive","1","3",8
"2696","sujeto_e1314c94","competitive","1","4",8
"2697","sujeto_e1314c94","competitive","2","1",8
"2698","sujeto_e1314c94","competitive","2","2",8
"2699","sujeto_e1314c94","competitive","2","3",8
"2700","sujeto_e1314c94","competitive","2","4",8
"2701","sujeto_e1314c94","competitive","3","1",8
"2702","sujeto_e1314c94","competitive","3","2",8
"2703","sujeto_e1314c94","competitive","3","3",8
"2704","sujeto_e1314c94","competitive","3","4",8
"2705","sujeto_e1314c94","competitive","4","1",8
"2706","sujeto_e1314c94","competitive","4","2",8
"2707","sujeto_e1314c94","competitive","4","3",8
"2708","sujeto_e1314c94","competitive","4","4",8
"2709","sujeto_e29aeec5","competitive","1","1",8
"2710","sujeto_e29aeec5","competitive","1","2",8
"2711","sujeto_e29aeec5","competitive","1","3",8
"2712","sujeto_e29aeec5","competitive","1","4",8
"2713","sujeto_e29aeec5","competitive","2","1",8
"2714","sujeto_e29aeec5","competitive","2","2",8
"2715","sujeto_e29aeec5","competitive","2","3",7
"2716","sujeto_e29aeec5","competitive","2","4",8
"2717","sujeto_e29aeec5","competitive","3","1",8
"2718","sujeto_e29aeec5","competitive","3","2",8
"2719","sujeto_e29aeec5","competitive","3","3",8
"2720","sujeto_e29aeec5","competitive","3","4",8
"2721","sujeto_e29aeec5","competitive","4","1",8
"2722","sujeto_e29aeec5","competitive","4","2",8
"2723","sujeto_e29aeec5","competitive","4","3",7
"2724","sujeto_e29aeec5","competitive","4","4",8
"2725","sujeto_e29aeec5","individual","2","3",1
"2726","sujeto_e29aeec5","individual","4","3",1
"2727","sujeto_e844afe8","competitive","1","1",8
"2728","sujeto_e844afe8","competitive","1","2",8
"2729","sujeto_e844afe8","competitive","1","3",8
"2730","sujeto_e844afe8","competitive","1","4",8
"2731","sujeto_e844afe8","competitive","2","1",8
"2732","sujeto_e844afe8","competitive","2","2",7
"2733","sujeto_e844afe8","competitive","2","3",8
"2734","sujeto_e844afe8","competitive","2","4",8
"2735","sujeto_e844afe8","competitive","3","1",8
"2736","sujeto_e844afe8","competitive","3","2",8
"2737","sujeto_e844afe8","competitive","3","3",8
"2738","sujeto_e844afe8","competitive","3","4",8
"2739","sujeto_e844afe8","competitive","4","1",7
"2740","sujeto_e844afe8","competitive","4","2",8
"2741","sujeto_e844afe8","competitive","4","3",7
"2742","sujeto_e844afe8","competitive","4","4",7
"2743","sujeto_e844afe8","individual","2","2",1
"2744","sujeto_e844afe8","individual","4","1",1
"2745","sujeto_e844afe8","individual","4","3",1
"2746","sujeto_e844afe8","individual","4","4",1
"2747","sujeto_e9306fb7","competitive","1","1",7
"2748","sujeto_e9306fb7","competitive","1","2",8
"2749","sujeto_e9306fb7","competitive","1","3",7
"2750","sujeto_e9306fb7","competitive","1","4",8
"2751","sujeto_e9306fb7","competitive","2","1",8
"2752","sujeto_e9306fb7","competitive","2","2",8
"2753","sujeto_e9306fb7","competitive","2","3",7
"2754","sujeto_e9306fb7","competitive","2","4",7
"2755","sujeto_e9306fb7","competitive","3","1",7
"2756","sujeto_e9306fb7","competitive","3","2",8
"2757","sujeto_e9306fb7","competitive","3","3",7
"2758","sujeto_e9306fb7","competitive","3","4",6
"2759","sujeto_e9306fb7","competitive","4","1",7
"2760","sujeto_e9306fb7","competitive","4","2",8
"2761","sujeto_e9306fb7","competitive","4","3",8
"2762","sujeto_e9306fb7","competitive","4","4",8
"2763","sujeto_e9306fb7","individual","1","1",1
"2764","sujeto_e9306fb7","individual","1","3",1
"2765","sujeto_e9306fb7","individual","2","4",1
"2766","sujeto_e9306fb7","individual","3","3",1
"2767","sujeto_e9306fb7","individual","3","4",1
"2768","sujeto_e9306fb7","individual","4","1",1
"2769","sujeto_e97cf70e","competitive","1","1",8
"2770","sujeto_e97cf70e","competitive","1","2",8
"2771","sujeto_e97cf70e","competitive","1","3",8
"2772","sujeto_e97cf70e","competitive","1","4",8
"2773","sujeto_e97cf70e","competitive","2","1",8
"2774","sujeto_e97cf70e","competitive","2","2",8
"2775","sujeto_e97cf70e","competitive","2","3",8
"2776","sujeto_e97cf70e","competitive","2","4",8
"2777","sujeto_e97cf70e","competitive","3","1",8
"2778","sujeto_e97cf70e","competitive","3","2",8
"2779","sujeto_e97cf70e","competitive","3","3",8
"2780","sujeto_e97cf70e","competitive","3","4",8
"2781","sujeto_e97cf70e","competitive","4","1",7
"2782","sujeto_e97cf70e","competitive","4","2",8
"2783","sujeto_e97cf70e","competitive","4","3",8
"2784","sujeto_e97cf70e","competitive","4","4",8
"2785","sujeto_e97cf70e","individual","4","1",1
"2786","sujeto_eafb7359","competitive","1","1",2
"2787","sujeto_eafb7359","competitive","1","2",8
"2788","sujeto_eafb7359","competitive","1","3",7
"2789","sujeto_eafb7359","competitive","1","4",8
"2790","sujeto_eafb7359","competitive","2","2",5
"2791","sujeto_eafb7359","competitive","2","3",8
"2792","sujeto_eafb7359","competitive","2","4",8
"2793","sujeto_eafb7359","competitive","3","1",2
"2794","sujeto_eafb7359","competitive","3","2",2
"2795","sujeto_eafb7359","competitive","3","3",7
"2796","sujeto_eafb7359","competitive","3","4",7
"2797","sujeto_eafb7359","competitive","4","2",1
"2798","sujeto_eafb7359","competitive","4","4",1
"2799","sujeto_eafb7359","individual","1","1",6
"2800","sujeto_eafb7359","individual","1","3",1
"2801","sujeto_eafb7359","individual","2","1",8
"2802","sujeto_eafb7359","individual","2","2",2
"2803","sujeto_eafb7359","individual","3","1",6
"2804","sujeto_eafb7359","individual","3","2",6
"2805","sujeto_eafb7359","individual","3","3",1
"2806","sujeto_eafb7359","individual","3","4",1
"2807","sujeto_eafb7359","individual","4","1",8
"2808","sujeto_eafb7359","individual","4","2",7
"2809","sujeto_eafb7359","individual","4","3",8
"2810","sujeto_eafb7359","individual","4","4",7
"2811","sujeto_ef8a4539","competitive","1","1",3
"2812","sujeto_ef8a4539","competitive","1","2",7
"2813","sujeto_ef8a4539","competitive","1","3",5
"2814","sujeto_ef8a4539","competitive","1","4",8
"2815","sujeto_ef8a4539","competitive","2","1",2
"2816","sujeto_ef8a4539","competitive","2","2",8
"2817","sujeto_ef8a4539","competitive","2","3",8
"2818","sujeto_ef8a4539","competitive","2","4",7
"2819","sujeto_ef8a4539","competitive","3","1",1
"2820","sujeto_ef8a4539","competitive","3","2",5
"2821","sujeto_ef8a4539","competitive","3","3",7
"2822","sujeto_ef8a4539","competitive","3","4",7
"2823","sujeto_ef8a4539","competitive","4","1",2
"2824","sujeto_ef8a4539","competitive","4","2",5
"2825","sujeto_ef8a4539","competitive","4","3",7
"2826","sujeto_ef8a4539","competitive","4","4",6
"2827","sujeto_ef8a4539","individual","1","1",5
"2828","sujeto_ef8a4539","individual","1","3",1
"2829","sujeto_ef8a4539","individual","2","1",5
"2830","sujeto_ef8a4539","individual","3","1",6
"2831","sujeto_ef8a4539","individual","3","2",2
"2832","sujeto_ef8a4539","individual","3","4",1
"2833","sujeto_ef8a4539","individual","4","1",6
"2834","sujeto_ef8a4539","individual","4","2",1
"2835","sujeto_efe9883f","competitive","1","1",8
"2836","sujeto_efe9883f","competitive","1","2",8
"2837","sujeto_efe9883f","competitive","1","3",8
"2838","sujeto_efe9883f","competitive","1","4",8
"2839","sujeto_efe9883f","competitive","2","1",8
"2840","sujeto_efe9883f","competitive","2","2",8
"2841","sujeto_efe9883f","competitive","2","3",8
"2842","sujeto_efe9883f","competitive","2","4",8
"2843","sujeto_efe9883f","competitive","3","1",8
"2844","sujeto_efe9883f","competitive","3","2",7
"2845","sujeto_efe9883f","competitive","3","3",8
"2846","sujeto_efe9883f","competitive","3","4",8
"2847","sujeto_efe9883f","competitive","4","1",8
"2848","sujeto_efe9883f","competitive","4","2",8
"2849","sujeto_efe9883f","competitive","4","3",8
"2850","sujeto_efe9883f","competitive","4","4",8
"2851","sujeto_efe9883f","individual","3","2",1
"2852","sujeto_fddffe87","competitive","1","1",1
"2853","sujeto_fddffe87","competitive","1","2",8
"2854","sujeto_fddffe87","competitive","1","3",8
"2855","sujeto_fddffe87","competitive","1","4",8
"2856","sujeto_fddffe87","competitive","2","2",8
"2857","sujeto_fddffe87","competitive","2","3",8
"2858","sujeto_fddffe87","competitive","2","4",8
"2859","sujeto_fddffe87","competitive","3","1",1
"2860","sujeto_fddffe87","competitive","3","2",8
"2861","sujeto_fddffe87","competitive","3","3",8
"2862","sujeto_fddffe87","competitive","3","4",8
"2863","sujeto_fddffe87","competitive","4","1",1
"2864","sujeto_fddffe87","competitive","4","2",8
"2865","sujeto_fddffe87","competitive","4","3",8
"2866","sujeto_fddffe87","competitive","4","4",8
"2867","sujeto_fddffe87","individual","1","1",7
"2868","sujeto_fddffe87","individual","2","1",8
"2869","sujeto_fddffe87","individual","3","1",7
"2870","sujeto_fddffe87","individual","4","1",7
